Fe,Co,Ni,Al,Si,Cr,Nb,Mo,Ti,Cu,Mn,Zr,V,C,T,"phase (SS=0, SS+IM=1)"
25,0,0,10,10,10,10,10,0,0,10,0,0,15,935,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,986,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,1037,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,1088,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,1139,1
25,0,0,10,10,10,10,10,0,0,10,0,0,15,1190,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,0,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,66,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,132,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,198,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,264,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,330,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,396,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,462,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,528,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,594,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,660,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,726,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,792,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,858,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,924,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,990,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,1056,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,1122,1
18,0,0,15,0,15,0,15,0,0,15,0,0,22,1188,1
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,20,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,55,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,90,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,125,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,160,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,195,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,230,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,265,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,300,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,335,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,370,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,405,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,440,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,475,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,510,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,545,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,580,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,615,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,650,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,685,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,720,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,755,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,790,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,825,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,860,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,895,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,930,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,965,0
19.6,19.6,19.6,19.6,0,19.6,2,0,0,0,0,0,0,0,1000,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,13,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,47,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,81,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,115,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,149,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,183,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,217,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,251,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,285,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,319,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,353,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,387,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,421,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,455,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,489,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,523,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,557,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,591,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,625,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,659,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,693,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,727,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,761,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,795,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,829,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,863,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,897,0
22,17,17,17,0,17,10,0,0,0,0,0,0,0,931,0
30,30,0,0,0,0,10,30,0,0,0,0,0,0,5,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,46,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,87,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,128,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,169,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,210,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,251,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,292,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,333,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,374,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,415,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,456,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,497,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,538,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,579,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,620,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,661,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,702,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,743,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,784,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,825,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,866,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,907,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,948,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,989,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,1030,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,1071,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,1112,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,1153,1
30,30,0,0,0,0,10,30,0,0,0,0,0,0,1194,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,1,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,28,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,55,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,82,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,109,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,136,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,163,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,190,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,217,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,244,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,271,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,298,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,325,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,352,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,379,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,406,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,433,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,460,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,487,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,514,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,541,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,568,1
25,25,0,25,0,0,25,0,0,0,0,0,0,0,595,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,2,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,50,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,98,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,146,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,194,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,242,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,290,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,338,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,386,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,434,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,482,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,530,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,578,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,626,1
19,10,0,19,0,19,0,14,0,19,0,0,0,0,674,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,722,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,770,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,818,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,866,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,914,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,962,0
19,10,0,19,0,19,0,14,0,19,0,0,0,0,1010,0
30,18,0,0,0,20,0,12,0,0,20,0,0,0,3,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,35,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,67,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,99,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,131,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,163,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,195,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,227,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,259,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,291,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,323,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,355,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,387,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,419,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,451,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,483,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,515,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,547,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,579,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,611,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,643,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,675,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,707,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,739,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,771,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,803,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,835,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,867,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,899,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,931,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,963,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,995,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1027,1
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1059,0
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1091,0
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1123,0
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1155,0
30,18,0,0,0,20,0,12,0,0,20,0,0,0,1187,0
16,25,17,0,17,17,0,8,0,0,0,0,0,0,4,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,39,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,74,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,109,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,144,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,179,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,214,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,249,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,284,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,319,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,354,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,389,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,424,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,459,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,494,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,529,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,564,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,599,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,634,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,669,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,704,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,739,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,774,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,809,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,844,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,879,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,914,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,949,1
16,25,17,0,17,17,0,8,0,0,0,0,0,0,984,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,3,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,56,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,109,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,162,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,215,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,268,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,321,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,374,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,427,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,480,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,533,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,586,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,639,1
19,30,15,15,0,15,0,6,0,0,0,0,0,0,692,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,745,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,798,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,851,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,904,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,957,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,1010,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,1063,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,1116,0
19,30,15,15,0,15,0,6,0,0,0,0,0,0,1169,0
10,20,20,22,0,20,0,8,0,0,0,0,0,0,8,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,40,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,72,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,104,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,136,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,168,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,200,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,232,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,264,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,296,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,328,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,360,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,392,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,424,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,456,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,488,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,520,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,552,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,584,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,616,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,648,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,680,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,712,1
10,20,20,22,0,20,0,8,0,0,0,0,0,0,744,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,8,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,40,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,72,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,104,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,136,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,168,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,200,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,232,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,264,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,296,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,328,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,360,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,392,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,424,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,456,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,488,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,520,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,552,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,584,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,616,1
20,18,18,17,0,18,0,9,0,0,0,0,0,0,648,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,3,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,33,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,63,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,93,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,123,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,153,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,183,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,213,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,243,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,273,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,303,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,333,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,363,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,393,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,423,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,453,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,483,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,513,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,543,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,573,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,603,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,633,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,663,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,693,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,723,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,753,1
33,15,15,15,0,15,0,7,0,0,0,0,0,0,783,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,6,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,39,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,72,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,105,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,138,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,171,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,204,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,237,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,270,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,303,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,336,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,369,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,402,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,435,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,468,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,501,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,534,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,567,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,600,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,633,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,666,1
20,20,10,20,0,20,0,10,0,0,0,0,0,0,699,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,732,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,765,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,798,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,831,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,864,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,897,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,930,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,963,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,996,0
20,20,10,20,0,20,0,10,0,0,0,0,0,0,1029,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,6,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,59,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,112,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,165,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,218,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,271,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,324,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,377,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,430,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,483,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,536,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,589,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,642,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,695,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,748,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,801,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,854,1
17,17,25,17,0,16,0,8,0,0,0,0,0,0,907,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,960,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,1013,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,1066,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,1119,0
17,17,25,17,0,16,0,8,0,0,0,0,0,0,1172,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,9,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,56,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,103,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,150,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,197,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,244,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,291,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,338,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,385,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,432,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,479,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,526,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,573,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,620,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,667,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,714,1
16,16,30,16,0,16,0,6,0,0,0,0,0,0,761,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,808,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,855,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,902,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,949,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,996,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,1043,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,1090,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,1137,0
16,16,30,16,0,16,0,6,0,0,0,0,0,0,1184,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,20,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,69,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,118,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,167,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,216,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,265,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,314,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,363,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,412,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,461,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,510,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,559,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,608,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,657,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,706,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,755,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,804,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,853,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,902,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,951,0
20,19,19,20,3,19,0,0,0,0,0,0,0,0,1000,0
18,17,19,19,8,19,0,0,0,0,0,0,0,0,2,1
18,17,19,19,8,19,0,0,0,0,0,0,0,0,30,1
18,17,19,19,8,19,0,0,0,0,0,0,0,0,58,1
18,17,19,19,8,19,0,0,0,0,0,0,0,0,86,1
